node,degree,weighted_degree,clustering_coefficient,betweenness_centrality,closeness_centrality
Drug_5582,9,6.9523809523809526,0.6364083901557671,8.043136952101511e-07,0.00625
Drug_5584,3,2.0,0.6299605249474366,0.0,0.00375
Drug_5591,78,59.35807668355607,0.7960295592553052,0.0,0.049316939890710385
Drug_5593,66,43.36650016650017,0.6683746129120726,4.524864053221082e-07,0.04649234693877551
Drug_5656,358,312.7630212668581,0.8824861582559236,2.1873686895233573e-08,0.24861111111111112
Drug_5709,358,338.5118791058311,0.9302464116783355,2.1873686895233573e-08,0.24861111111111112
Drug_5717,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5732,13,7.482342219184324,0.34873908341605964,1.7373175816539263e-05,0.009027777777777777
Drug_5734,26,16.48334018922254,0.6834744594721307,0.0,0.01728927203065134
Drug_5736,358,296.62089919023714,0.8519454626789101,2.1873686895233573e-08,0.24861111111111112
Drug_5743,78,70.96156050360028,0.8945649040360144,0.0,0.049316939890710385
Drug_5754,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5755,78,70.96156050360028,0.8945649040360137,0.0,0.049316939890710385
Drug_5756,31,23.970971635786945,0.675309610142834,2.4008784372705806e-05,0.03269927536231884
Drug_5757,78,55.87608441245822,0.7645701562812233,0.0,0.049316939890710385
Drug_5768,16,6.8657297657099345,0.5543121769974104,0.0,0.024131016042780746
Drug_5770,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5775,358,337.14684019849136,0.9277788219798825,2.1873686895233573e-08,0.24861111111111112
Drug_5780,1,0.5714285714285714,0.0,0.0,0.000925925925925926
Drug_5815,358,334.60607095259525,0.9231201713879043,2.1873686895233573e-08,0.24861111111111112
Drug_5819,0,0.0,0.0,0.0,0.0
Drug_5825,358,333.38377126691125,0.921035843229378,2.1873686895233573e-08,0.24861111111111112
Drug_5832,82,72.68571671723018,0.8152231194748981,0.0002895529302756544,0.05976821192052979
Drug_5833,80,71.84044232128477,0.85173128070907,5.2602115666743885e-05,0.04986187845303867
Drug_5870,5,3.0,0.6299605249474366,0.0,0.003472222222222222
Drug_5909,66,43.09377289377289,0.6655927196664982,4.524864053221082e-07,0.04649234693877551
Drug_5920,78,67.53968046262779,0.8660556484164064,0.0,0.049316939890710385
Drug_5959,358,338.5118791058311,0.9302464116783353,2.1873686895233573e-08,0.24861111111111112
Drug_5961,1,0.8378378378378378,0.0,0.0,0.0006944444444444445
Drug_5978,7,5.20457957957958,0.7265001974898914,0.0,0.004861111111111111
Drug_5983,22,17.68856143856144,0.7806323097807157,0.0,0.012413810086682426
Drug_5994,80,45.802261480453076,0.6285352427030586,2.533588139911976e-05,0.04986187845303867
Drug_5995,82,72.57974232178209,0.8144241953298988,0.0002895529302756544,0.05976821192052979
Drug_6005,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_6010,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_6013,34,18.63792374978333,0.4177540750576988,0.0005607675083005173,0.04558080808080808
Drug_6018,1,1.0,0.0,0.0,0.0006944444444444445
Drug_6037,1,1.0,0.0,0.0,0.0006944444444444445
Drug_6049,1,1.0,0.0,0.0,0.0006944444444444445
Drug_6167,7,4.435988620199146,0.658069533893074,0.0,0.004861111111111111
Drug_6215,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_6230,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_6234,5,3.303571428571429,0.41261041996963393,1.9303528685043627e-06,0.003472222222222222
Drug_6238,34,18.979143414040088,0.4226600689107495,0.0005607675083005173,0.04558080808080808
Drug_6251,1,0.7142857142857143,0.0,0.0,0.000925925925925926
Drug_6252,0,0.0,0.0,0.0,0.0
Drug_6279,82,72.68571671723018,0.8152231194748981,0.0002895529302756544,0.05976821192052979
Drug_6322,14,8.488980996827182,0.6757805397947837,0.0,0.009122474747474747
Drug_6436,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_6468,3,1.875,0.5763045365073057,0.0,0.00248015873015873
Drug_6503,1,1.0,0.0,0.0,0.0006944444444444445
Drug_6726,72,36.23263035983624,0.49672617131782765,3.71329000914542e-05,0.050625
Drug_8223,358,336.67092594630986,0.9268960757391568,2.1873686895233573e-08,0.24861111111111112
Drug_8226,358,336.92595255661445,0.927362443855704,2.1873686895233573e-08,0.24861111111111112
Drug_8230,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_8378,7,3.5709439865689863,0.4251558081739554,2.3646822639178444e-05,0.005787037037037037
Drug_9642,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_9651,22,18.76043956043956,0.8101853033039513,0.0,0.012413810086682426
Drug_9681,358,325.03579866255274,0.9056153449374998,2.1873686895233573e-08,0.24861111111111112
Drug_9878,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_9880,358,280.6728267450744,0.8213626482377797,2.1873686895233573e-08,0.24861111111111112
Drug_9904,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_10133,0,0.0,0.0,0.0,0.0
Drug_10531,358,336.67092594630986,0.9268960757391577,2.1873686895233573e-08,0.24861111111111112
Drug_10607,7,5.321915900863269,0.7352897481728237,0.0,0.004861111111111111
Drug_10660,71,38.53966866466866,0.5543181294312013,3.438358258912609e-06,0.050068681318681314
Drug_10836,358,336.4995943390743,0.9265769511235021,2.1873686895233573e-08,0.24861111111111112
Drug_10917,2,1.7321428571428572,0.8254818122236567,0.0,0.001388888888888889
Drug_11683,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_12035,1,1.0,0.0,0.0,0.0006944444444444445
Drug_12560,1,1.0,0.0,0.0,0.0006944444444444445
Drug_13109,0,0.0,0.0,0.0,0.0
Drug_13342,7,5.257101086048454,0.7302995880554315,0.0,0.004861111111111111
Drug_15209,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_15541,8,6.443948412698413,0.6713007000637007,3.474635163307853e-06,0.0048828125
Drug_16078,354,176.7953255908838,0.610336193074983,0.0,0.24586402701043586
Drug_16124,1,1.0,0.0,0.0,0.0006944444444444445
Drug_16230,1,1.0,0.0,0.0,0.0006944444444444445
Drug_16362,358,300.4221402336496,0.8594909999090026,2.1873686895233573e-08,0.24861111111111112
Drug_18381,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_21109,2,1.6071428571428572,0.8254818122236567,0.0,0.001388888888888889
Drug_21800,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_21855,73,58.172721722721725,0.7069899529024114,5.083102380002764e-06,0.051193820224719105
Drug_23897,358,337.5611442436862,0.9285612640195017,2.1873686895233573e-08,0.24861111111111112
Drug_23925,2,1.4710982658959537,0.605444498269235,0.0,0.005902777777777778
Drug_23926,1,1.0,0.0,0.0,0.0006944444444444445
Drug_23951,1,1.0,0.0,0.0,0.0006944444444444445
Drug_23982,1,1.0,0.0,0.0,0.0006944444444444445
Drug_23985,14,8.391537355134808,0.6264567938776247,0.0,0.009782608695652175
Drug_23993,1,1.0,0.0,0.0,0.0006944444444444445
Drug_23994,1,0.9996512033484478,0.0,0.0,0.0006944444444444445
Drug_24450,1,1.0,0.0,0.0,0.0006944444444444445
Drug_25096,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_26757,5,2.6,0.5428835233189812,0.0,0.003472222222222222
Drug_26986,358,328.3668651929968,0.9118291802356736,2.1873686895233573e-08,0.24861111111111112
Drug_27400,358,337.30774807356244,0.9280988345922634,2.1873686895233573e-08,0.24861111111111112
Drug_27991,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_28417,82,72.69946648396429,0.8154346236562267,0.0002895529302756544,0.05976821192052979
Drug_28864,358,335.9889317636078,0.925697582319725,2.1873686895233573e-08,0.24861111111111112
Drug_30323,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_31100,358,336.67092594630986,0.9268960757391566,2.1873686895233573e-08,0.24861111111111112
Drug_31703,1,1.0,0.0,0.0,0.0006944444444444445
Drug_32798,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_33036,71,45.68499833499833,0.6267990299317904,3.438358258912609e-06,0.050068681318681314
Drug_33624,6,3.9,0.6342304742441792,0.0,0.004166666666666667
Drug_34359,1,1.0,0.0,0.0,0.0006944444444444445
Drug_35370,1,1.0,0.0,0.0,0.0006944444444444445
Drug_36462,1,1.0,0.0,0.0,0.0006944444444444445
Drug_36811,358,295.7695709443623,0.8506579407805444,2.1873686895233573e-08,0.24861111111111112
Drug_38852,4,2.9444444444444446,0.7107583193840109,0.0,0.002777777777777778
Drug_39042,3,2.083333333333333,0.6644894249462313,0.0,0.0020833333333333333
Drug_39186,9,6.347058823529411,0.6716854498172551,0.0,0.010667848699763593
Drug_39468,6,4.333333333333333,0.6793165896168124,0.0,0.004166666666666667
Drug_39860,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_41693,358,336.5015174763538,0.9265794076585916,2.1873686895233573e-08,0.24861111111111112
Drug_42890,3,3.0,1.0,0.0,0.0020833333333333333
Drug_43008,358,336.42093111549406,0.9264227829139867,2.1873686895233573e-08,0.24861111111111112
Drug_43815,24,12.524292722226791,0.5934619053791736,0.0,0.024658469945355192
Drug_44093,1,0.6470588235294118,0.0,0.0,0.0006944444444444445
Drug_44257,10,8.21327291628583,0.8238970404090349,0.0,0.006944444444444444
Drug_47811,358,335.57762584266703,0.9249196257775703,2.1873686895233573e-08,0.24861111111111112
Drug_47964,1,1.0,0.0,0.0,0.0006944444444444445
Drug_51263,358,338.5118791058311,0.9302464116783354,2.1873686895233573e-08,0.24861111111111112
Drug_51634,3,2.388888888888889,0.7839224896538108,0.0,0.0022222222222222222
Drug_53232,1,1.0,0.0,0.0,0.0006944444444444445
Drug_54384,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_54454,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_54687,12,6.5,0.6299605249474367,0.0,0.009879032258064515
Drug_54746,2,1.4583333333333333,0.5944577074773587,0.0,0.001388888888888889
Drug_54840,32,18.008014269363827,0.5180163694456706,3.250554602063272e-05,0.01683026175213675
Drug_55245,78,61.69405062134864,0.8161516943084499,0.0,0.049316939890710385
Drug_55283,2,1.251131221719457,0.5730795009521813,0.0,0.001388888888888889
Drug_55480,30,23.388041378910945,0.6999113492697534,1.5644333356175032e-05,0.016669973544973547
Drug_57363,1,1.0,0.0,0.0,0.0006944444444444445
Drug_57469,1,1.0,0.0,0.0,0.0006944444444444445
Drug_57537,0,0.0,0.0,0.0,0.0
Drug_59226,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_60164,3,3.0,1.0,0.0,0.0020833333333333333
Drug_60490,4,2.7777777777777777,0.6903573228367961,0.0,0.002777777777777778
Drug_60606,31,24.311718083527772,0.6813125813692298,2.4008784372705806e-05,0.03269927536231884
Drug_60648,30,23.388041378910945,0.6999113492697532,1.5644333356175032e-05,0.016669973544973547
Drug_60699,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_60726,12,7.3999999999999995,0.6344739543360142,0.0,0.008002645502645503
Drug_60749,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60795,358,313.82805501480976,0.8847538455835341,2.1873686895233573e-08,0.24861111111111112
Drug_60822,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60825,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60834,30,17.669182475912287,0.5668376712360054,1.686121266445769e-05,0.016512709643605867
Drug_60837,3,1.8571428571428572,0.5684367439851987,0.0,0.00248015873015873
Drug_60846,358,338.5118791058311,0.9302464116783353,2.1873686895233573e-08,0.24861111111111112
Drug_60852,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60853,358,306.9526760923267,0.8712838856778565,2.1873686895233573e-08,0.24861111111111112
Drug_60855,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60857,5,5.0,1.0,0.0,0.003472222222222222
Drug_60934,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60946,1,1.0,0.0,0.0,0.0006944444444444445
Drug_60961,358,253.89656168162065,0.7685041780275048,2.1873686895233573e-08,0.24861111111111112
Drug_62865,4,1.8333333333333335,0.5543629227799658,0.0,0.02778201219512195
Drug_62956,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_63009,28,15.893537424944748,0.6086447067342984,0.0,0.013946989818503763
Drug_64142,1,1.0,0.0,0.0,0.0006944444444444445
Drug_64730,1,1.0,0.0,0.0,0.0006944444444444445
Drug_64929,9,6.824036859826333,0.7122368218393391,0.0,0.00625
Drug_65014,358,338.5118791058311,0.9302464116783353,2.1873686895233573e-08,0.24861111111111112
Drug_65016,1,1.0,0.0,0.0,0.0006944444444444445
Drug_65856,30,22.635207812052286,0.6698183649374226,1.686121266445769e-05,0.016512709643605867
Drug_65981,1,1.0,0.0,0.0,0.0006944444444444445
Drug_65999,358,330.8753800167055,0.9162761220210082,2.1873686895233573e-08,0.24861111111111112
Drug_66370,0,0.0,0.0,0.0,0.0
Drug_68712,7,4.1,0.32102055228290133,1.415592103569866e-05,0.005263157894736842
Drug_68740,7,4.0,0.6299605249474366,0.0,0.004861111111111111
Drug_68844,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_68942,4,3.0,0.7253154204904292,0.0,0.002777777777777778
Drug_71113,0,0.0,0.0,0.0,0.0
Drug_71348,358,338.5118791058311,0.9302464116783355,2.1873686895233573e-08,0.24861111111111112
Drug_71360,358,331.70843971088595,0.9179519647336374,2.1873686895233573e-08,0.24861111111111112
Drug_71414,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_71616,1,1.0,0.0,0.0,0.0006944444444444445
Drug_71771,3,1.5714285714285714,0.5935665634256707,0.0,0.0022222222222222222
Drug_72022,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_72054,73,58.172721722721725,0.7069899529024113,5.083102380002764e-06,0.051193820224719105
Drug_77990,22,18.76043956043956,0.8101853033039514,0.0,0.012413810086682426
Drug_77992,5,5.0,1.0,0.0,0.003472222222222222
Drug_77998,358,277.97795845169435,0.8161099230485038,2.1873686895233573e-08,0.24861111111111112
Drug_82146,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_82148,3,1.8,0.5428835233189813,0.0,0.0020833333333333333
Drug_82153,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_83786,0,0.0,0.0,0.0,0.0
Drug_84003,15,10.7,0.557524309106201,9.5138819947715e-06,0.010185185185185184
Drug_84029,12,6.5,0.6299605249474367,0.0,0.009879032258064515
Drug_89594,16,10.366336657500515,0.4768001454085771,0.00014633147161523344,0.019890309343434342
Drug_91429,31,22.6825879671517,0.6515692724024361,2.4008784372705806e-05,0.03269927536231884
Drug_92253,2,2.0,1.0,0.0,0.001388888888888889
Drug_92721,15,13.10260444551742,0.8211039913847221,4.454660465779299e-07,0.010562865497076024
Drug_104741,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_104758,9,6.9523809523809526,0.6364083901557672,8.043136952101511e-07,0.00625
Drug_104849,358,332.64540898345007,0.9195340417453057,2.1873686895233573e-08,0.24861111111111112
Drug_104865,358,338.5118791058311,0.9302464116783359,2.1873686895233573e-08,0.24861111111111112
Drug_107969,1,1.0,0.0,0.0,0.0006944444444444445
Drug_110634,1,0.8,0.0,0.0,0.0020016339869281044
Drug_110635,6,4.492640692640692,0.5699262879650218,3.860705737008725e-06,0.004253472222222223
Drug_115237,358,335.15852852376617,0.9242400142818897,2.1873686895233573e-08,0.24861111111111112
Drug_115355,1,1.0,0.0,0.0,0.0006944444444444445
Drug_119569,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_119607,28,20.95657894736842,0.7303787053407638,1.6407999382287087e-06,0.017906746031746034
Drug_119828,8,4.2,0.24642150443421054,3.4746351633078526e-05,0.007816537467700259
Drug_121749,9,6.9523809523809526,0.6364083901557671,8.043136952101511e-07,0.00625
Drug_121892,1,1.0,0.0,0.0,0.0006944444444444445
Drug_123619,1,1.0,0.0,0.0,0.0006944444444444445
Drug_123631,1,1.0,0.0,0.0,0.0006944444444444445
Drug_124087,57,26.51636634567379,0.4258488956215719,6.584984711244665e-05,0.04258177570093458
Drug_125017,358,314.42192662382274,0.8855926579355654,2.1873686895233573e-08,0.24861111111111112
Drug_126941,10,7.9110275689223055,0.8048380044522822,0.0,0.006944444444444444
Drug_129211,358,338.5118791058311,0.9302464116783357,2.1873686895233573e-08,0.24861111111111112
Drug_130881,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_132971,31,24.511670924722324,0.6847914883771383,2.4008784372705806e-05,0.03269927536231884
Drug_132999,1,1.0,0.0,0.0,0.0006944444444444445
Drug_134018,7,5.333333333333333,0.7045340615681149,0.0,0.004861111111111111
Drug_146570,30,21.553671882952315,0.6656797202344923,1.5644333356175032e-05,0.016669973544973547
Drug_148123,2,1.8805970149253732,0.9187234590417674,0.0,0.001388888888888889
Drug_148192,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_149096,1,1.0,0.0,0.0,0.0006944444444444445
Drug_149436,1,0.47368421052631576,0.0,0.0,0.0006944444444444445
Drug_150311,1,1.0,0.0,0.0,0.0006944444444444445
Drug_151171,358,338.5118791058311,0.9302464116783355,2.1873686895233573e-08,0.24861111111111112
Drug_154058,73,58.172721722721725,0.7069899529024115,5.083102380002764e-06,0.051193820224719105
Drug_154100,30,23.388041378910945,0.6999113492697532,1.5644333356175032e-05,0.016669973544973547
Drug_154256,5,4.0,0.7409723674632056,0.0,0.003472222222222222
Drug_154417,73,58.172721722721725,0.7069899529024111,5.083102380002764e-06,0.051193820224719105
Drug_156391,17,8.734128586598636,0.4521100484469332,1.7373175816539263e-05,0.01225
Drug_158781,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_163091,358,323.0158930119718,0.9019216479063534,2.1873686895233573e-08,0.24861111111111112
Drug_163296,1,1.0,0.0,0.0,0.0006944444444444445
Drug_165579,8,6.443948412698413,0.6713007000637007,3.474635163307853e-06,0.0048828125
Drug_170361,16,10.611419546636938,0.4833767877072536,0.00014633147161523344,0.019890309343434342
Drug_174174,24,13.910501586487122,0.5458724040775218,0.0002246448150721952,0.015024439675727228
Drug_176870,1,1.0,0.0,0.0,0.0006944444444444445
Drug_193962,5,2.6,0.32573011399138874,1.9303528685043627e-06,0.003472222222222222
Drug_208898,1,1.0,0.0,0.0,0.0006944444444444445
Drug_208902,3,1.8,0.5428835233189813,0.0,0.0020833333333333333
Drug_208908,1,1.0,0.0,0.0,0.0006944444444444445
Drug_213046,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_216210,1,1.0,0.0,0.0,0.0006944444444444445
Drug_216237,358,338.5118791058311,0.9302464116783354,2.1873686895233573e-08,0.24861111111111112
Drug_216239,16,10.474247544513943,0.5986048408471866,9.651764342521813e-07,0.010714285714285714
Drug_216416,5,4.0,0.7409723674632056,0.0,0.003472222222222222
Drug_219024,2,1.5,0.6299605249474366,0.0,0.001388888888888889
Drug_219078,13,6.618595724762053,0.3342826121006773,0.00011196046637325304,0.015427350427350429
Drug_221493,9,4.832068923943955,0.5518669526445029,0.0,0.03155594405594405
Drug_383413,0,0.0,0.0,0.0,0.0
Drug_387447,1,1.0,0.0,0.0,0.0006944444444444445
Drug_392622,1,1.0,0.0,0.0,0.0006944444444444445
Drug_439260,358,334.55494359815026,0.9230245300941183,2.1873686895233573e-08,0.24861111111111112
Drug_439302,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_439693,1,1.0,0.0,0.0,0.0006944444444444445
Drug_441277,358,338.5118791058311,0.9302464116783359,2.1873686895233573e-08,0.24861111111111112
Drug_441314,4,2.8166666666666664,0.48244183204673563,9.651764342521813e-07,0.002777777777777778
Drug_441336,13,7.0,0.5411199380958751,9.169176125395723e-06,0.010560344827586207
Drug_441383,5,2.6,0.3145304554601283,8.686587908269631e-06,0.004166666666666667
Drug_441401,6,3.9047743371787087,0.4746692938522923,1.9303528685043628e-05,0.004734848484848484
Drug_443872,1,1.0,0.0,0.0,0.0006944444444444445
Drug_443878,70,51.06117771117771,0.6872282183101868,2.937284844046491e-06,0.04952445652173913
Drug_443884,358,338.5118791058311,0.9302464116783357,2.1873686895233573e-08,0.24861111111111112
Drug_443943,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_443953,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_444008,78,71.14073472166217,0.8961562674827568,0.0,0.049316939890710385
Drug_444030,73,58.172721722721725,0.7069899529024113,5.083102380002764e-06,0.051193820224719105
Drug_444036,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_444412,1,1.0,0.0,0.0,0.0006944444444444445
Drug_444795,80,46.40695321102259,0.6340010486512255,2.533588139911976e-05,0.04986187845303867
Drug_445226,0,0.0,0.0,0.0,0.0
Drug_445354,9,5.5734704090890705,0.6290313472827913,0.0,0.00625
Drug_445643,3,2.1199515861893232,0.6209581915692954,0.0,0.0020833333333333333
Drug_446155,1,1.0,0.0,0.0,0.0006944444444444445
Drug_446220,27,13.03290096211902,0.2846822554638151,0.0003723806883395869,0.01912947783849423
Drug_446284,17,9.952380952380953,0.5916727503374061,2.757646955006232e-07,0.011342592592592593
Drug_446541,1,1.0,0.0,0.0,0.0006944444444444445
Drug_449171,78,72.80534406334554,0.9097096233957781,0.0,0.049316939890710385
Drug_468595,31,24.511670924722324,0.6847914883771383,2.4008784372705806e-05,0.03269927536231884
Drug_638678,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_644241,1,1.0,0.0,0.0,0.0006944444444444445
Drug_656926,22,15.521739130434783,0.7193387182514157,0.0,0.012413810086682426
Drug_657180,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_657237,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_667490,7,4.466666666666667,0.6355744044322907,0.0,0.004861111111111111
Drug_969472,3,2.0,0.6299605249474366,0.0,0.0020833333333333333
Drug_1548886,4,2.541125541125541,0.5125420243327652,3.217254780840604e-07,0.002777777777777778
Drug_1548943,1,1.0,0.0,0.0,0.0006944444444444445
Drug_1548952,6,3.334175017754281,0.5556876159233181,0.0,0.025596910112359553
Drug_1548954,0,0.0,0.0,0.0,0.0
Drug_1549007,1,1.0,0.0,0.0,0.0006944444444444445
Drug_2723601,10,8.52518315018315,0.842755502272612,0.0,0.006944444444444444
Drug_2724385,1,1.0,0.0,0.0,0.0006944444444444445
Drug_2733525,5,2.7442528735632186,0.5369484512008819,0.0,0.031120689655172413
Drug_3000226,6,5.0625,0.8707274709853271,0.0,0.0038109756097560975
Drug_3001028,12,5.4,0.5428835233189814,0.0,0.009879032258064515
Drug_3002190,20,14.6,0.5657295844793985,4.211678985827701e-06,0.013920454545454547
Drug_3007855,1,1.0,0.0,0.0,0.0006944444444444445
Drug_3010818,3,2.4,0.7883735163105242,0.0,0.0020833333333333333
Drug_3034010,1,1.0,0.0,0.0,0.0006944444444444445
Drug_3036780,3,1.3,0.4682191331105783,0.0,0.0030303030303030303
Drug_3052775,5,3.8,0.6800184663232869,0.0,0.003472222222222222
Drug_3062316,17,10.70738296384972,0.5273415124751236,1.54428229480349e-05,0.011842105263157895
Drug_3081361,1,1.0,0.0,0.0,0.0006944444444444445
Drug_3083544,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_4369359,5,4.066666666666666,0.6513511084898843,6.434509561681208e-07,0.003472222222222222
Drug_4659569,3,3.0,1.0,0.0,0.0020833333333333333
Drug_5280360,358,338.5118791058311,0.9302464116783357,2.1873686895233573e-08,0.24861111111111112
Drug_5280363,358,316.2666255703998,0.8892109386018114,2.1873686895233573e-08,0.24861111111111112
Drug_5280453,78,72.80534406334554,0.9097096233957779,0.0,0.049316939890710385
Drug_5280723,358,316.2666255703998,0.8892109386018117,2.1873686895233573e-08,0.24861111111111112
Drug_5281004,78,70.96156050360028,0.8945649040360137,0.0,0.049316939890710385
Drug_5281034,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_5281037,358,338.5118791058311,0.9302464116783358,2.1873686895233573e-08,0.24861111111111112
Drug_5281040,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5281071,73,58.172721722721725,0.7069899529024113,5.083102380002764e-06,0.051193820224719105
Drug_5281081,3,3.0,1.0,0.0,0.0020833333333333333
Drug_5282379,9,6.27729859766473,0.680319220505677,0.0,0.00625
Drug_5282380,3,1.3,0.4682191331105783,0.0,0.0030303030303030303
Drug_5282381,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_5282593,69,49.73088023088023,0.6675001484965211,2.0805749953330138e-05,0.047960526315789474
Drug_5284549,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_5284569,12,7.8,0.6930603222166447,0.0,0.008333333333333333
Drug_5284570,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_5284594,358,338.5118791058311,0.9302464116783357,2.1873686895233573e-08,0.24861111111111112
Drug_5284596,358,336.92595255661445,0.9273624438557047,2.1873686895233573e-08,0.24861111111111112
Drug_5284603,358,338.5118791058311,0.9302464116783353,2.1873686895233573e-08,0.24861111111111112
Drug_5284604,358,338.5118791058311,0.9302464116783353,2.1873686895233573e-08,0.24861111111111112
Drug_5284616,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5284627,28,24.04367447318486,0.7985927468237745,1.6407999382287087e-06,0.017906746031746034
Drug_5288826,358,338.5118791058311,0.930246411678335,2.1873686895233573e-08,0.24861111111111112
Drug_5311065,358,338.5118791058311,0.9302464116783359,2.1873686895233573e-08,0.24861111111111112
Drug_5311067,78,72.80534406334554,0.909709623395778,0.0,0.049316939890710385
Drug_5311068,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_5311304,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_5311507,358,338.5118791058311,0.9302464116783352,2.1873686895233573e-08,0.24861111111111112
Drug_5324345,28,20.97182950313385,0.7302838024913207,0.0,0.013946989818503763
Drug_5327147,1,1.0,0.0,0.0,0.0006944444444444445
Drug_5328940,16,9.087311930535087,0.5400218205288385,9.651764342521813e-07,0.010714285714285714
Drug_5329098,1,0.7837837837837838,0.0,0.0,0.0006944444444444445
Drug_5329102,11,5.742638575044191,0.5459840503921182,0.0,0.008653846153846154
Drug_5352062,3,1.8,0.5428835233189813,0.0,0.00248015873015873
Drug_5353853,3,1.9333333333333333,0.601641595048339,0.0,0.0022222222222222222
Drug_5359272,358,338.5118791058311,0.9302464116783351,2.1873686895233573e-08,0.24861111111111112
Drug_5360515,358,336.92595255661445,0.927362443855704,2.1873686895233573e-08,0.24861111111111112
Drug_5360696,4,3.333333333333333,0.8026190236407399,0.0,0.002777777777777778
Drug_5361092,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_5361917,12,10.533333333333333,0.8369454456183821,0.0,0.008333333333333333
Drug_5362118,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5362123,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
Drug_5362129,19,18.666666666666668,0.9750676661440935,0.0,0.013194444444444444
